Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Discount,Discounted Ammount,Special extra Discount from the Dealer of SUV (20%)
2029-05-20,Kate,Male,1750000,Star Enterprises Inc,Pontiac,Grand Am,Auto,Pale White,12000,99301-3882,SUV,7054699,Janesville,10%,"$1,200.00",
2029-05-21,Katelyn,Male,1100000,Suburban Ford,Mercury,Villager,Auto,Black,16000,53546-9427,Passenger,6568209,Scottsdale,10%,"$1,600.00",
2029-05-22,Katherine,Male,13500,Tri-State Mack Inc,Mitsubishi,3000GT,Manual,Red,24000,85257-3102,Sedan,7298842,Austin,10%,"$2,400.00",
2029-05-23,Katie,Male,13500,U-Haul CO,Ford,Focus,Manual,Red,17000,78758-7841,Hatchback,8261995,Middletown,10%,"$1,700.00",
2029-05-24,Kayla,Male,750000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,E-Class,Auto,Pale White,31000,06457-3834,Sedan,7529823,Aurora,10%,"$3,100.00",
2029-05-25,Yocheved,Female,1505000,Progressive Shippers Cooperative Association No,Buick,Regal,Auto,Black,19500,53546-9427,Passenger,8632512,Janesville,10%,"$1,950.00",
2029-05-26,Zissy,Male,1180000,Rabun Used Car Sales,Oldsmobile,Intrigue,Manual,Red,37000,85257-3102,SUV,8560508,Scottsdale,10%,"$3,700.00",
2029-05-27,Zoe,Male,1480000,Race Car Help,Mercedes-B,SLK,Manual,Pale White,17000,78758-7841,Passenger,6032950,Austin,10%,"$1,700.00",
2029-05-28,Zoey,Male,1150000,Ryder Truck Rental and Leasing,Buick,Park Avenue,Manual,Black,29000,06457-3834,Hatchback,7828268,Middletown,10%,"$2,900.00",
2029-05-29,Aarav,Male,1350000,Saab-Belle Dodge,Lexus,LS400,Auto,Pale White,46000,60504-7114,Sedan,7800131,Aurora,10%,"$4,600.00",
2029-05-30,Aaron,Male,1905000,Scrivener Performance Engineering,Toyota,Sienna,Manual,Black,27500,38701-8047,Passenger,8947790,Greenville,10%,"$2,750.00",
2029-05-31,Abdul,Male,865000,Star Enterprises Inc,Jeep,Wrangler,Auto,Red,19000,99301-3882,Hatchback,6359392,Pasco,10%,"$1,900.00",
2029-06-01,Abdullah,Male,705000,Suburban Ford,Porsche,Boxter,Manual,Red,24000,53546-9427,SUV,8265435,Janesville,10%,"$2,400.00",
2029-06-02,Adam,Male,442000,Tri-State Mack Inc,Mercedes-B,SLK,Auto,Pale White,46000,85257-3102,Passenger,7884345,Scottsdale,10%,"$4,600.00",
2029-06-03,Goldy,Male,700000,Iceberg Rentals,Chevrolet,Prizm,Auto,Red,15000,53546-9427,Hardtop,6181209,Janesville,10%,"$1,500.00",
2029-06-04,Nathaniel,Female,1365000,Tri-State Mack Inc,Plymouth,Voyager,Manual,Red,20500,85257-3102,Passenger,8421676,Scottsdale,10%,"$2,050.00",
2029-06-05,Nicholas,Male,700000,U-Haul CO,Cadillac,Eldorado,Manual,Black,29000,78758-7841,Passenger,8853570,Austin,10%,"$2,900.00",
2029-06-06,Noah,Male,780000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,CL500,Manual,Red,29000,06457-3834,SUV,8881055,Middletown,10%,"$2,900.00",
2029-06-07,Noel,Male,720000,C & M Motors Inc,Toyota,Celica,Auto,Pale White,45000,60504-7114,SUV,8714872,Aurora,10%,"$4,500.00",
2029-06-08,Omar,Female,2001000,Capitol KIA,Mitsubishi,3000GT,Manual,Red,24100,38701-8047,Sedan,6922530,Greenville,10%,"$2,410.00",
2029-06-09,Omari,Female,3400000,Chrysler of Tri-Cities,Plymouth,Voyager,Auto,Pale White,22000,99301-3882,Passenger,8244776,Pasco,10%,"$2,200.00",
2029-06-10,Oumar,Male,13500,Chrysler Plymouth,Pontiac,Grand Prix,Auto,Red,19000,53546-9427,Passenger,6873019,Janesville,10%,"$1,900.00",
2029-06-11,Paul,Female,2303000,Classic Chevy,Honda,Accord,Manual,Black,43300,85257-3102,Sedan,6283756,Scottsdale,10%,"$4,330.00",
2029-06-12,Athena,Male,13500,Tri-State Mack Inc,Oldsmobile,Silhouette,Auto,Black,60000,85257-3102,Sedan,6114043,Scottsdale,10%,"$6,000.00",
2029-06-13,Aubrey,Male,1550000,U-Haul CO,Saturn,SL,Auto,Black,11000,78758-7841,SUV,6395778,Austin,10%,"$1,100.00",
2029-06-14,Aurora,Female,13500,Buddy Storbeck's Diesel Service Inc,Pontiac,Grand Am,Auto,Red,31000,06457-3834,SUV,6825020,Middletown,10%,"$3,100.00",
2029-06-15,Ava,Female,13500,C & M Motors Inc,Mercedes-B,S-Class,Manual,Black,18000,60504-7114,SUV,8490078,Aurora,10%,"$1,800.00",
2029-06-16,Ayleen,Male,765000,Capitol KIA,Honda,Passport,Manual,Pale White,27000,38701-8047,Hatchback,6360906,Greenville,10%,"$2,700.00",
2029-06-17,Aylin,Female,13500,Chrysler of Tri-Cities,Volkswagen,Golf,Manual,Pale White,17000,99301-3882,Hatchback,8822023,Pasco,10%,"$1,700.00",
2029-06-18,Bella,Female,2130000,Chrysler Plymouth,BMW,528i,Manual,Pale White,16000,53546-9427,SUV,6978195,Janesville,10%,"$1,600.00",
2029-06-19,Bianca,Male,13500,Classic Chevy,Hyundai,Sonata,Manual,Red,21000,85257-3102,SUV,8646874,Scottsdale,10%,"$2,100.00",
2029-06-20,Brenda,Male,830000,Clay Johnson Auto Sales,Dodge,Ram Van,Auto,Pale White,15000,78758-7841,Hatchback,7367492,Austin,10%,"$1,500.00",
2029-06-21,Mathew,Male,965000,U-Haul CO,Volkswagen,Passat,Auto,Black,21000,78758-7841,Hatchback,8430076,Austin,10%,"$2,100.00",
2029-06-22,Lylian,Male,13500,Progressive Shippers Cooperative Association No,Volkswagen,GTI,Manual,Pale White,28000,53546-9427,SUV,7332581,Janesville,10%,"$2,800.00",
2029-06-23,Terence,Female,457500,Rabun Used Car Sales,Plymouth,Neon,Auto,Black,9500,85257-3102,SUV,7261572,Scottsdale,10%,$950.00,
2029-06-24,Ashae,Male,13500,Race Car Help,Chevrolet,Impala,Manual,Pale White,14000,78758-7841,Hatchback,7005009,Austin,10%,"$1,400.00",
2029-06-25,Empty,Male,13500,Ryder Truck Rental and Leasing,Dodge,Durango,Auto,Black,19000,06457-3834,SUV,7606705,Middletown,10%,"$1,900.00",
2029-06-26,Helike,Male,537000,Saab-Belle Dodge,Oldsmobile,Bravada,Manual,Black,17000,60504-7114,Hatchback,6043996,Aurora,10%,"$1,700.00",
2029-06-27,Andrea,Female,515000,Scrivener Performance Engineering,Mercury,Cougar,Auto,Black,26000,38701-8047,Hatchback,7385913,Greenville,10%,"$2,600.00",
2029-06-28,Chloe,Male,550000,Star Enterprises Inc,Jeep,Grand Cherokee,Manual,Pale White,15000,99301-3882,SUV,7600087,Pasco,10%,"$1,500.00",
2029-06-29,Clara,Male,13500,Motor Vehicle Branch Office,Volkswagen,Golf,Manual,Pale White,17001,78758-7841,Hardtop,7539338,Austin,10%,"$1,700.10",
2029-06-30,Kaylee,Male,695000,C & M Motors Inc,Volkswagen,Cabrio,Auto,Black,16000,60504-7114,Sedan,8408484,Greenville,10%,"$1,600.00",
2029-07-01,Kelly,Female,13500,Capitol KIA,Ford,Contour,Auto,Pale White,62000,38701-8047,Sedan,6707067,Pasco,10%,"$6,200.00",
2029-07-02,Khloe,Male,13500,Chrysler of Tri-Cities,Saturn,SW,Manual,Black,36000,99301-3882,Passenger,8549532,Janesville,10%,"$3,600.00",
2029-07-03,Kylie,Male,817000,Chrysler Plymouth,BMW,328i,Auto,Black,16000,53546-9427,Sedan,7911900,Scottsdale,10%,"$1,600.00",
2029-07-04,Lauren,Male,760000,Classic Chevy,Chevrolet,Prizm,Manual,Black,16000,85257-3102,Hatchback,7191907,Austin,10%,"$1,600.00",
2029-07-05,Leah,Male,680000,Clay Johnson Auto Sales,Acura,TL,Manual,Pale White,14000,78758-7841,Hatchback,7288377,Middletown,10%,"$1,400.00",
2029-07-06,Leela,Male,1170000,Diehl Motor CO Inc,Dodge,Intrepid,Auto,Red,31000,06457-3834,Sedan,7029637,Aurora,10%,"$3,100.00",
2029-07-07,Lillian,Female,625000,Enterprise Rent A Car,Chevrolet,Prizm,Auto,Black,16000,60504-7114,Hatchback,7223746,Greenville,10%,"$1,600.00",
2029-07-08,Madison,Male,731000,Hatfield Volkswagen,Volkswagen,Cabrio,Auto,Black,16000,99301-3882,Sedan,7572480,Pasco,10%,"$1,600.00",
2029-07-09,Aditya,Male,540000,U-Haul CO,Mercury,Sable,Auto,Red,39001,78758-7841,Sedan,8705543,Austin,10%,"$3,900.10",
2029-07-10,Adrian,Male,1037500,Progressive Shippers Cooperative Association No,Acura,TL,Auto,Red,24751,53546-9427,Hatchback,6226210,Janesville,10%,"$2,475.10",
2029-07-11,Ahmed,Male,1050000,Rabun Used Car Sales,Volvo,C70,Manual,Black,36001,85257-3102,Hatchback,8402273,Scottsdale,10%,"$3,600.10",
2029-07-12,Aidan,Male,13500,Race Car Help,Mercedes-B,S-Class,Auto,Pale White,10001,78758-7841,SUV,7881389,Austin,10%,"$1,000.10",
2029-07-13,Aiden,Male,440000,Ryder Truck Rental and Leasing,Dodge,Caravan,Auto,Black,23001,06457-3834,SUV,6512867,Middletown,10%,"$2,300.10",
2029-07-14,Alan,Male,1010000,Saab-Belle Dodge,Oldsmobile,Intrigue,Auto,Pale White,45001,60504-7114,SUV,7737122,Aurora,10%,"$4,500.10",
2029-07-15,Alex,Male,1430000,Scrivener Performance Engineering,Dodge,Dakota,Auto,Pale White,21000,38701-8047,Sedan,7400243,Greenville,10%,"$2,100.00",
2029-07-16,Alexander,Male,570000,Star Enterprises Inc,Mitsubishi,Montero Sport,Manual,Red,29000,99301-3882,SUV,6009195,Pasco,10%,"$2,900.00",
2029-07-17,Peyton,Male,1622000,Clay Johnson Auto Sales,Chevrolet,Metro,Auto,Pale White,12200,78758-7841,Passenger,8454477,Austin,10%,"$1,220.00",
2029-07-18,Preston,Female,13500,Diehl Motor CO Inc,Volkswagen,Cabrio,Manual,Red,25000,06457-3834,Sedan,8630985,Middletown,10%,"$2,500.00",
2029-07-19,Prince,Male,1290000,Enterprise Rent A Car,Mercury,Sable,Auto,Pale White,26000,60504-7114,Sedan,8705988,Aurora,10%,"$2,600.00",
2029-07-20,Richard,Male,1930000,Gartner Buick Hyundai Saab,Jaguar,S-Type,Manual,Red,21000,38701-8047,Passenger,6893204,Greenville,10%,"$2,100.00",
2029-07-21,Grace,Female,1510000,McKinney Dodge Chrysler Jeep,Subaru,Forester,Auto,Black,22000,85257-3102,Hardtop,8578355,Scottsdale,10%,"$2,200.00",
2029-07-22,Robert,Male,4750000,Iceberg Rentals,Volkswagen,Passat,Manual,Red,20000,53546-9427,Hatchback,7503337,Janesville,10%,"$2,000.00",
2029-07-23,Ryan,Male,645000,McKinney Dodge Chrysler Jeep,Acura,TL,Auto,Black,28000,85257-3102,Hatchback,7048798,Scottsdale,10%,"$2,800.00",
2029-07-24,Samir,Male,1100000,Motor Vehicle Branch Office,Mercury,Cougar,Manual,Pale White,28000,78758-7841,Hatchback,7027883,Austin,10%,"$2,800.00",
2029-07-25,Briana,Male,13500,Diehl Motor CO Inc,Volkswagen,Golf,Auto,Pale White,18000,06457-3834,Hatchback,8988859,Middletown,10%,"$1,800.00",
2029-07-26,Brianna,Female,4110000,Enterprise Rent A Car,Volkswagen,GTI,Manual,Black,25000,60504-7114,SUV,6980591,Aurora,10%,"$2,500.00",
2029-07-27,Brianny,Male,2375000,Gartner Buick Hyundai Saab,Volkswagen,Beetle,Manual,Red,21500,38701-8047,Hatchback,7522094,Greenville,10%,"$2,150.00",
2029-07-28,Brielle,Male,2900000,Hatfield Volkswagen,Toyota,Camry,Manual,Black,29000,99301-3882,Hatchback,7992381,Pasco,10%,"$2,900.00",
2029-07-29,Britney,Male,13500,Iceberg Rentals,Chevrolet,Prizm,Auto,Black,33000,53546-9427,Hatchback,7037781,Janesville,10%,"$3,300.00",
2029-07-30,Brittany,Male,2200000,McKinney Dodge Chrysler Jeep,Volkswagen,Passat,Auto,Pale White,31000,85257-3102,Hatchback,8232465,Scottsdale,10%,"$3,100.00",
2029-07-31,Bryanna,Male,2620000,Motor Vehicle Branch Office,Lincoln,Navigator,Auto,Black,19000,78758-7841,Sedan,6671639,Austin,10%,"$1,900.00",
2029-08-01,Camila,Male,1305000,Nebo Chevrolet,Jaguar,S-Type,Manual,Red,45500,06457-3834,Passenger,6576975,Middletown,10%,"$4,550.00",
2029-08-02,Andrea,Female,1341000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Golf,Auto,Pale White,18101,99301-3882,Hardtop,8330079,Pasco,10%,"$1,810.10",
2029-08-03,Clarisse,Male,350000,U-Haul CO,Chrysler,300M,Auto,Pale White,22000,78758-7841,SUV,8091461,Austin,10%,"$2,200.00",
2029-08-04,Alicia,Female,556000,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Manual,Red,17000,06457-3834,Sedan,7576395,Middletown,10%,"$1,700.00",
2029-08-05,Sacha,Male,880000,C & M Motors Inc,Pontiac,Bonneville,Manual,Black,36000,60504-7114,Hatchback,7839080,Aurora,10%,"$3,600.00",
2029-08-06,Ornella,Male,460000,Capitol KIA,Pontiac,Sunfire,Auto,Black,18000,38701-8047,Sedan,7922140,Greenville,10%,"$1,800.00",
2029-08-07,Maxime,Male,1848000,Chrysler of Tri-Cities,Lincoln,Continental,Manual,Black,18800,99301-3882,Passenger,8786200,Pasco,10%,"$1,880.00",
2029-08-08,Yoan,Male,516000,Chrysler Plymouth,BMW,528i,Manual,Black,21000,53546-9427,SUV,7599012,Janesville,10%,"$2,100.00",
2029-08-09,Mathieu,Female,695000,Rabun Used Car Sales,Volkswagen,Beetle,Manual,Red,21001,85257-3102,Hardtop,7270020,Austin,10%,"$2,100.10",
2029-08-10,Maggie,Male,827000,Iceberg Rentals,Lincoln,Town car,Auto,Pale White,18000,53546-9427,Hatchback,7877141,Janesville,10%,"$1,800.00",
2029-08-11,Mandy,Male,627000,McKinney Dodge Chrysler Jeep,Ford,Explorer,Auto,Black,22000,85257-3102,Hatchback,8595953,Scottsdale,10%,"$2,200.00",
2029-08-12,Maryam,Male,13500,Motor Vehicle Branch Office,Honda,Accord,Auto,Pale White,21000,78758-7841,Sedan,8853253,Austin,10%,"$2,100.00",
2029-08-13,Maya,Male,680000,Nebo Chevrolet,Ford,Taurus,Manual,Red,22000,06457-3834,SUV,6347371,Janesville,10%,"$2,200.00",
2029-08-14,Megan,Male,13500,New Castle Ford Lincoln Mercury,Chevrolet,Metro,Auto,Pale White,19000,60504-7114,Passenger,8246430,Scottsdale,10%,"$1,900.00",
2029-08-15,Melody,Male,13500,Pars Auto Sales,Toyota,Camry,Auto,Red,31000,38701-8047,Hatchback,6392728,Austin,10%,"$3,100.00",
2029-08-16,Mia,Male,690000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Sable,Manual,Red,61000,99301-3882,Sedan,8960484,Middletown,10%,"$6,100.00",
2029-08-17,Michelle,Male,1022000,Progressive Shippers Cooperative Association No,Lincoln,Town car,Auto,Black,26200,53546-9427,Hatchback,7843246,Aurora,10%,"$2,620.00",
2029-08-18,Ali,Male,690000,Suburban Ford,Subaru,Outback,Manual,Red,49000,53546-9427,SUV,8238823,Janesville,10%,"$4,900.00",
2029-08-19,Allen,Male,13500,Tri-State Mack Inc,Mercedes-B,SL-Class,Manual,Pale White,26000,85257-3102,SUV,7246331,Scottsdale,10%,"$2,600.00",
2029-08-20,Alvin,Female,1070000,U-Haul CO,Volvo,S80,Manual,Red,25000,78758-7841,Sedan,8028207,Austin,10%,"$2,500.00",
2029-08-21,Andrew,Male,1291000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Intrigue,Auto,Pale White,45100,06457-3834,SUV,7491246,Middletown,10%,"$4,510.00",
2029-08-22,Samuel,Male,13500,Nebo Chevrolet,BMW,323i,Auto,Red,19000,06457-3834,Hatchback,7669982,Middletown,10%,"$1,900.00",
2029-08-23,Sean,Male,1628000,New Castle Ford Lincoln Mercury,Pontiac,Grand Prix,Auto,Red,69800,60504-7114,Passenger,6401256,Aurora,10%,"$6,980.00",
2029-08-24,Luz,Male,751000,Tri-State Mack Inc,Subaru,Forester,Manual,Red,26000,85257-3102,Hardtop,8096693,Scottsdale,10%,"$2,600.00",
2029-08-25,Javier,Male,510000,Iceberg Rentals,Mercedes-B,SL-Class,Manual,Pale White,26001,53546-9427,Hardtop,7608560,Janesville,10%,"$2,600.10",
2029-08-26,Carmen,Male,4350000,New Castle Ford Lincoln Mercury,Buick,Park Avenue,Auto,Pale White,62000,60504-7114,Hatchback,8614385,Aurora,10%,"$6,200.00",
2029-08-27,Carolina,Male,928000,Pars Auto Sales,Ford,Contour,Auto,Red,19001,38701-8047,Sedan,7157411,Greenville,10%,"$1,900.10",
2029-08-28,Caroline,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Voyager,Manual,Red,12001,99301-3882,Passenger,6255119,Pasco,10%,"$1,200.10",
2029-08-29,Cassandra,Male,2930000,Progressive Shippers Cooperative Association No,Toyota,Tacoma,Auto,Pale White,53001,53546-9427,Hatchback,6537474,Janesville,10%,"$5,300.10",
2029-08-30,Nawell,Male,13500,Clay Johnson Auto Sales,Mercury,Sable,Manual,Red,61000,78758-7841,Sedan,6305560,Austin,10%,"$6,100.00",
2029-08-31,William,Male,480000,Diehl Motor CO Inc,Dodge,Viper,Auto,Red,41000,06457-3834,SUV,8442777,Middletown,10%,"$4,100.00",
2029-09-01,Saruul,Male,763000,Enterprise Rent A Car,Mercedes-B,E-Class,Auto,Red,15000,60504-7114,Sedan,6087854,Aurora,10%,"$1,500.00",
2029-09-02,Ilan,Male,605000,Gartner Buick Hyundai Saab,Volvo,C70,Manual,Pale White,24000,38701-8047,Hatchback,8521996,Greenville,10%,"$2,400.00",
2029-09-03,Mila,Male,5510000,Rabun Used Car Sales,Chevrolet,Corvette,Manual,Black,26000,85257-3102,SUV,8337484,Greenville,10%,"$2,600.00",
2029-09-04,Mina,Male,3335000,Race Car Help,Chrysler,LHS,Auto,Pale White,21500,78758-7841,Hatchback,7693483,Pasco,10%,"$2,150.00",
2029-09-05,Natalie,Male,13500,Ryder Truck Rental and Leasing,Mercedes-B,S-Class,Auto,Black,39000,06457-3834,SUV,8405158,Janesville,10%,"$3,900.00",
2029-09-06,Nicole,Male,560000,Saab-Belle Dodge,Chevrolet,Malibu,Manual,Red,82000,60504-7114,Hatchback,6176786,Austin,10%,"$8,200.00",
2029-09-07,Andy,Male,13500,C & M Motors Inc,Volkswagen,GTI,Manual,Black,25000,60504-7114,SUV,7636072,Aurora,10%,"$2,500.00",
2029-09-08,Anson,Male,1130000,Capitol KIA,Chevrolet,Monte Carlo,Manual,Red,17000,38701-8047,Hatchback,8392439,Greenville,10%,"$1,700.00",
2029-09-09,Anthony,Male,1135000,Chrysler of Tri-Cities,Mercedes-B,S-Class,Manual,Red,21500,99301-3882,SUV,7331136,Pasco,10%,"$2,150.00",
2029-09-10,Arjun,Male,950000,Chrysler Plymouth,Cadillac,Catera,Auto,Red,28000,53546-9427,Hatchback,6539346,Janesville,10%,"$2,800.00",
2029-09-11,Armaan,Male,790000,Classic Chevy,Subaru,Forester,Auto,Red,23000,85257-3102,SUV,6371180,Scottsdale,10%,"$2,300.00",
2029-09-12,Aryan,Male,13500,Clay Johnson Auto Sales,Mercury,Grand Marquis,Manual,Black,49000,78758-7841,SUV,7334038,Austin,10%,"$4,900.00",
2029-09-13,Austin,Male,390000,Diehl Motor CO Inc,BMW,528i,Manual,Pale White,14000,06457-3834,SUV,6144329,Middletown,10%,"$1,400.00",
2029-09-14,Ayaan,Male,1345000,Enterprise Rent A Car,Volvo,S80,Manual,Pale White,21500,60504-7114,Sedan,7267057,Aurora,10%,"$2,150.00",
2029-09-15,Ayden,Female,296000,Gartner Buick Hyundai Saab,BMW,323i,Auto,Black,9000,38701-8047,Hatchback,7374417,Greenville,10%,$900.00,
2029-09-16,Benjamin,Male,1381500,Hatfield Volkswagen,Plymouth,Voyager,Manual,Red,20150,99301-3882,Passenger,6015528,Pasco,10%,"$2,015.00",
2029-09-17,Benson,Male,940000,Iceberg Rentals,Volvo,V70,Auto,Black,39000,53546-9427,Passenger,6937814,Janesville,10%,"$3,900.00",
2029-09-18,Brandon,Male,995000,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,Auto,Red,19000,85257-3102,Sedan,8226743,Scottsdale,10%,"$1,900.00",
2029-09-19,Brian,Male,1050000,Motor Vehicle Branch Office,Nissan,Pathfinder,Manual,Pale White,16000,78758-7841,SUV,8444935,Austin,10%,"$1,600.00",
2029-09-20,Bryan,Male,786000,Nebo Chevrolet,Chrysler,LHS,Auto,Pale White,21000,06457-3834,Hatchback,7891318,Middletown,10%,"$2,100.00",
2029-09-21,Caleb,Male,705000,New Castle Ford Lincoln Mercury,Mitsubishi,Diamante,Manual,Black,49000,60504-7114,Hatchback,8854843,Aurora,10%,"$4,900.00",
2029-09-22,Calvin,Female,660000,Pars Auto Sales,Lexus,LS400,Manual,Pale White,54000,38701-8047,Sedan,7789326,Greenville,10%,"$5,400.00",
2029-09-23,Carson,Male,760000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Monte Carlo,Auto,Red,21000,99301-3882,Hatchback,6281907,Pasco,10%,"$2,100.00",
2029-09-24,Shawn,Male,1450000,Progressive Shippers Cooperative Association No,Mercury,Cougar,Auto,Black,26000,53546-9427,Hatchback,6664230,Janesville,10%,"$2,600.00",
2029-09-25,Sincere,Male,13500,Rabun Used Car Sales,Cadillac,Escalade,Manual,Black,34000,85257-3102,Sedan,7881427,Scottsdale,10%,"$3,400.00",
2029-09-26,Steven,Female,885000,Race Car Help,Oldsmobile,Intrigue,Auto,Red,39000,78758-7841,SUV,7396350,Austin,10%,"$3,900.00",
2029-09-27,Terrell,Female,540000,Ryder Truck Rental and Leasing,Pontiac,Sunfire,Auto,Black,18000,06457-3834,Sedan,6185194,Middletown,10%,"$1,800.00",
2029-09-28,Grace,Male,1575000,Capitol KIA,Mercedes-B,M-Class,Auto,Black,18501,38701-8047,Hardtop,7603220,Greenville,10%,"$1,850.10",
2029-09-29,Timothy,Male,570000,Scrivener Performance Engineering,Porsche,Boxter,Manual,Red,24000,38701-8047,SUV,8899217,Greenville,10%,"$2,400.00",
2029-09-30,Aliyah,Male,2245000,Tri-State Mack Inc,Subaru,Forester,Auto,Black,22501,85257-3102,Hardtop,7399665,Scottsdale,10%,"$2,250.10",
2029-10-01,Troy,Male,300000,Suburban Ford,Honda,CR-V,Auto,Black,31000,53546-9427,SUV,6201295,Janesville,10%,"$3,100.00",
2029-10-02,Tyler,Male,1417500,Tri-State Mack Inc,Audi,A6,Manual,Pale White,13750,85257-3102,SUV,7452903,Scottsdale,10%,"$1,375.00",
2029-10-03,William,Male,1550000,U-Haul CO,Chrysler,LHS,Auto,Black,17000,78758-7841,Hatchback,7737608,Austin,10%,"$1,700.00",
2029-10-04,Xavier,Male,510000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,Auto,Red,15000,53546-9427,Sedan,8990712,Janesville,10%,"$1,500.00",
2029-10-05,Zachary,Female,13500,Rabun Used Car Sales,Chevrolet,Metro,Auto,Black,31000,85257-3102,Passenger,6452614,Scottsdale,10%,"$3,100.00",
2029-10-06,Zaire,Female,970000,Race Car Help,Acura,RL,Manual,Red,34000,78758-7841,SUV,6553776,Austin,10%,"$3,400.00",
2029-10-07,Saniyah,Male,13500,Nebo Chevrolet,Chevrolet,Prizm,Auto,Red,15000,06457-3834,Hardtop,8119177,Middletown,10%,"$1,500.00",
2029-10-08,Aaron,Female,670500,Saab-Belle Dodge,Volvo,C70,Manual,Black,17500,60504-7114,Hatchback,8079235,Aurora,10%,"$1,750.00",
2029-10-09,Abdiel,Female,713000,Scrivener Performance Engineering,Lincoln,Town car,Auto,Pale White,18000,38701-8047,Hatchback,6512868,Greenville,10%,"$1,800.00",
2029-10-10,Abel,Female,587500,Star Enterprises Inc,Mitsubishi,Galant,Auto,Pale White,36500,99301-3882,Passenger,6839875,Pasco,10%,"$3,650.00",
2029-10-11,Celeste,Male,2950000,Rabun Used Car Sales,BMW,328i,Manual,Red,21001,85257-3102,Sedan,6721686,Scottsdale,10%,"$2,100.10",
2029-10-12,Charlotte,Male,13500,Race Car Help,Chevrolet,Metro,Auto,Black,31001,78758-7841,Passenger,6352618,Austin,10%,"$3,100.10",
2029-10-13,Chelsea,Male,3800000,Ryder Truck Rental and Leasing,Volvo,S70,Manual,Red,21001,06457-3834,Hatchback,7120207,Middletown,10%,"$2,100.10",
2029-10-14,Chloe,Male,722000,Saab-Belle Dodge,Dodge,Intrepid,Manual,Black,11001,60504-7114,Sedan,7974351,Aurora,10%,"$1,100.10",
2029-10-15,Christina,Male,13500,Scrivener Performance Engineering,Nissan,Frontier,Manual,Pale White,20000,38701-8047,Hatchback,8328445,Greenville,10%,"$2,000.00",
2029-10-16,Cindy,Male,13500,Star Enterprises Inc,Ford,Mustang,Manual,Red,25001,99301-3882,Hatchback,6515456,Pasco,10%,"$2,500.10",
2029-10-17,Clara,Male,2350000,Suburban Ford,BMW,323i,Auto,Red,19001,53546-9427,Hatchback,7769212,Janesville,10%,"$1,900.10",
2029-10-18,Cristina,Male,1680000,Tri-State Mack Inc,Volkswagen,Jetta,Manual,Red,24001,85257-3102,Passenger,6775910,Scottsdale,10%,"$2,400.10",
2029-10-19,Crystal,Male,1640000,U-Haul CO,Hyundai,Accent,Manual,Black,18001,78758-7841,Hatchback,7678438,Austin,10%,"$1,800.10",
2029-10-20,Cynthia,Male,13500,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Manual,Red,19000,53546-9427,Sedan,7104362,Janesville,10%,"$1,900.00",
2029-10-21,Daisy,Male,1680000,Rabun Used Car Sales,Oldsmobile,Cutlass,Auto,Red,41000,85257-3102,Sedan,7974518,Scottsdale,10%,"$4,100.00",
2029-10-22,Damaris,Male,3550000,Race Car Help,Toyota,Corolla,Manual,Pale White,22000,78758-7841,Passenger,8347461,Austin,10%,"$2,200.00",
